R Object-oriented Programming;Kelly Black;2014
OS X Yosemite For Dummies;Bob LeVitus;2014
The New Trading for a Living: Psychology, Discipline, Trading Tools and Systems, Risk Control, Trade Management;Dr. Alexander Elder;2014
The Global Expatriate's Guide to Investing: From Millionaire Teacher to Millionaire Expat;Scott Burns, Andrew Hallam;2014
VMware Horizon View Essentials;Peter von Oven;2014
NetBeans IDE 8 Cookbook;Rhawi Dantas, David Salter;2014
Learning JavaScript Data Structures and Algorithms;Loiane Groner;2014
OpenStack Swift;Joe Arnold;2014
The Ultimate Guide to Bitcoin™;Michael Miller;2014
Data-Driven Healthcare: How Analytics and BI are Transforming the Industry;Laura B. Madsen;2014
Tourism Management, 5th Edition;Laura Lawton, David Weaver;2014
Hello App Inventor!: Android programming for kids and the rest of us;Paula Beer and Carl Simmons;2014
Beginning Programming with C++ For Dummies, 2nd Edition;Stephen R. Davis;2014
Probability and Stochastic Processes;Ionut Florescu;2014
J.K. Lasser's Your Income Tax 2015: For Preparing Your 2014 Tax Return;J. Lasser;2014
Exam Ref 70-247 Configuring and Deploying a Private Cloud (MCSE);Orin Thomas;2014
CASP CompTIA Advanced Security Practitioner Study Guide: Exam CAS-002, Second Edition;Michael Gregg;2014
Blended: Using Disruptive Innovation to Improve Schools;Clayton M. Christensen, Heather Staker, Michael B. Horn;2014
Digital Literacy For Dummies;Faithe Wempen;2014
Starting a Business For Dummies, 4th Edition;Colin Barrow;2014
QuickBooks 2015: The Missing Manual;Bonnie Biafore;2014
J.K. Lasser's Small Business Taxes 2015: Your Complete Guide to a Better Bottom Line;Barbara Weltman;2014
The Escape from Balance Sheet Recession and the QE Trap: A Hazardous Road for the World Economy;Richard C. Koo;2014
Amazon Fire Phone For Dummies;Dan Gookin;2014
Implementing Enterprise Risk Management: Case Studies and Best Practices;Kristina Narvaez, Betty Simkins, John Fraser;2014
Mindful Eating For Dummies;Laura Dawn;2014
IBM TS4500 Tape Library Guide;Michael Engelbrecht, Larry Coyne;2014
Intelligent Coatings for Corrosion Control;James Rawlins, Lloyd Hihara, Atul Tiwari;2014
Mockito Essentials;Sujoy Acharya;2014
Learning Less.js;Alex Libby;2014
AngularJS UI Development;Matthias Nehlsen, Amit Gharat;2014
Dart Cookbook;Ivo Balbaert;2014
SVG Essentials, 2nd Edition;Amelia Bellamy-Royds, J. David Eisenberg;2014
The Visual Guide to Minecraft: Dig into Minecraft with this (parent-approved) guide full of tips, hints, and projects!;John Moltz, Cori Dusmann, James H. Clark;2014
The Mentoring Manual;Julie Starr;2014
The Green Screen Handbook, 2nd Edition;Jeff Foster;2014
Light and Shoot 50 Fashion Photos;Chris Gatcum;2014
Android Security Internals;Nikolay Elenkov;2014
A Practical Guide to SysML, 3rd Edition;Sanford Friedenthal, Alan Moore, Rick Steiner;2014
Gas Turbines, 2nd Edition;Claire Soares;2014
CORS in Action: Creating and consuming cross-origin APIs;Monsur Hossain;2014
Supply Chain Management Talent Development: Acquire, Develop, and Advance Processes;CSCMP;2014
IBM Virtualization Engine TS7700 with R3.1;Chen Zhu, Michael Scott, Aderson Pacini, Joe Hew, Katja Denefleh, Larry Coyne;2014
[digital] Visual Effects and Compositing;Jon Gress;2014
Building IBM Enterprise Content Management Solutions From End to End;Mike Prentice, Yuki Makino, Josemina Magdalen, Johnson Liu, Abraruddin Khan, Sven Hapke, Blair Groff, Isuru Fernando, Ben Davies, Wei-Dong Zhu;2014
Primal Teams;Jackie Barretta;2014
Migrating to Swift from Android;Sean Liao;2014
David Busch’s Compact Field Guide for the Nikon D4/D4s;David D. Busch;2014
JS.next: A Manager's Guide;Aaron Frost;2014
TypeScript Essentials;Christopher Nance;2014
Citrix XenApp® 7.5 Desktop Virtualization Solutions;Andy Paul;2014
JavaScript Mobile Application Development;Hazem Saleh;2014
Your Photos Stink!;Rob Sheppard, David D. Busch;2014
Me, Inc. - Build an Army of One, Unleash Your Inner Rock God, Win in Life and Business;Gene Simmons;2014
The Light and the Life: Field Notes from a Photographer;Joe McNally;2014
ArcGIS Web Development;Rene Rubalcava;2014
Fatigue and Fracture of Adhesively-Bonded Composite Joints;Anastasios Vassilopoulos;2014
An Introduction to Probability and Statistical Inference, 2nd Edition;George G. Roussas;2014
Fire in the Valley, 3rd Edition;Paul Freiberger, Michael Swaine;2014
NLP: The Essential Handbook for Business;Jeremy Lazarus;2014
JavaFX For Dummies;Doug Lowe;2014
J.K. Lasser's 1001 Deductions and Tax Breaks 2015: Your Complete Guide to Everything Deductible;Barbara Weltman;2014
Stacking the Deck: How to Lead Breakthrough Change Against Any Odds;David S. Pottruck;2014
iPad in Education For Dummies, 2nd Edition;Sam Gliksman;2014
iPhone Portable Genius, 2nd Edition;Paul McFedries;2014
Valuing Pass-Through Entities;Eric J. Barr;2014
Employer Brand Management: Practical Lessons from the World's Leading Employers;Richard Mosley;2014
The Andreasson Affair;Raymond E. Fowler;2014
Copyright Workflow for Photographers: Protecting, Managing, and Sharing Digital Images;Christopher S. Reed;2014
Mastering Ember.js;Mitchel Kelonye;2014
Teach Yourself VISUALLY QuickBooks 2015;Elaine Marmel;2014
Value Proposition Design: How to Create Products and Services Customers Want;Alexander Osterwalder, Yves Pigneur, Gregory Bernarda, Alan Smith, Trish Papadakos;2014
Decide and Conquer: The Ultimate Guide for Improving Your Decision Making, Second Edition;Stephen P. Robbins;2014
The Advanced Strategy Guide to Minecraft;Stephen O’Brien;2014
Stock Trader's Almanac 2015;Jeffrey A. Hirsch;2014
The Naked CEO: The Truth You Need to Build a Big Life;Alex Malley;2014
JK Lasser's New Rules for Estate, Retirement, and Tax Planning, 5th Edition;J. Winston Busby, Harold I. Apolinsky, Stewart H. Welch, III;2014
The End of Copycat China: The Rise of Creativity, Innovation, and Individualism in Asia;Shaun Rein;2014
The Front-Line Leader: Building a High-Performance Organization from the Ground Up;Chris Van Gorder;2014
Profiting from the Data Economy: Understanding the Roles of Consumers, Innovators and Regulators in a Data-Driven World;David A. Schweidel;2014
Social Psychology For Dummies;Daniel Richardson;2014
Great Myths of Aging;Lenore T. Szuchman, Joan T. Erber;2014
The Alchemy of Self Healing;Jeannine Wiest;2014
Being Right or Making Money, 3rd Edition;Ned Davis;2014
Personal Benchmark: Integrating Behavioral Finance and Investment Management;Dr. Daniel Crosbys, Charles Widger;2014
The Bling Dynasty: Why the Reign of Chinese Luxury Shoppers Has Only Just Begun;Erwan Rambourg;2014
The Taxpayers Guide 2014-2015, 26th Edition;Taxpayers Australia Inc;2014
Moms Mean Business;, Erin Baebler, Lara Galloway;2014
Lobbying: The art of Political Persuasion, Third Edition;Lionel Zetter;2014
60 Recipes for Apache CloudStack;Sébastien Goasguen;2014
Treasury Markets and Operations;Hong Kong Institute of Bankers;2014
Chinese Securities Companies: An Analysis of Economic Growth, Financial Structure Transformation, and Future Development;Wu Xiaoqiu;2014
IBM Tivoli Storage Productivity Center V5.2 Release Guide;Markus Standau, Christian Sonder, Curtis Neal, Mary Lovelace, Brian De Guia, Paolo D'Angelo, Karen Orlando;2014
IBM SAN Volume Controller 2145-DH8 Introduction and Implementation;Jon Tate, Libor Miklas, Torben Jensen, Christian Burns, Andrew Beattie;2014
Master Data Management for SaaS Applications;Bharathi Venkatasubramanian, Manjunath B Subramanian, Shettigar Srinivas, Ramya Rajendiran, Bhavani Eshwar, Whei-Jen Chen;2014
Energy Storage for Smart Grids;Ning Lu, Pengwei Du;2014
Essentials of Vehicle Dynamics;Joop Pauwelussen;2014
Mastering Lambdas;Maurice Naftalin;2014
Virtualizing Oracle® Databases on vSphere®;Don Sullivan, Kannan Mani;2014
Beyond Big Data: Using Social MDM to Drive Deep Customer Insight;Dan Wolfson, Scott Schumacher, Ivan Milman, Eberhard Hechler, Martin Oberhofer;2014
Business Genius;James Bannerman;2014
The Art of LEGO MINDSTORMS EV3 Programming (Full Color);Terry Griffin;2014
Cyber Reconnaissance, Surveillance and Defense;Robert Shimonski;2014
Interviewing Engineering Graduates;Connor Skye Riley;2014
CorelDRAW X7: The Official Guide, 11th Edition;Gary David Bouton;2014
The Focal Easy Guide to Final Cut Pro X, 2nd Edition;Rick Young;2014
Understanding and Crafting the Mix, 3rd Edition;William Moylan;2014
Learning Microsoft Azure;Geoff Webber-Cross;2014
Web Development with Django Cookbook;Aidas Bendoraitis;2014
Becoming a Better Programmer;Pete Goodliffe;2014
Genealogy Online, 10th Edition;Elizabeth Crowe;2014
Bank Valuation and Value Based Management: Deposit and Loan Pricing, Performance Evaluation, and Risk, 2nd Edition;Jean Dermine;2014
Optimized Cloud Resource Management and Scheduling;Wenhong Dr. Tian, Yong Dr. Zhao;2014
Bacteriophage Tail Fibers as a Basis for Structured Assemblies;Timothy Harrah Harrah, Paul Hyman;2014
Emerging and Frontier Markets;Jose Alves Alves, Marcus Goncalves;2014
Spring in Action, 4th Edition: Covers Spring 4;Craig Walls;2014
PostgreSQL Administration Essentials;Hans-Jürgen Schönig;2014
Creativity & Problem Solving (The Brian Tracy Success Library);Brian Tracy;2014
Pricing in General Insurance;Pietro Parodi;2014
Corporate Valuation Using the Free Cash Flow Method Applied to Coca-Cola;Carl McGowan;2014
Wastewater Treatment Concepts and Practices;Francis Hopcroft;2014
Dynamic Scheduling with Microsoft Project 2013;Mario Landa, Rodolfo Ambriz;2014
Handbook of Offshore Oil and Gas Operations;James G. Speight;2014
Intermediate Financial Theory, 3rd Edition;John B. Donaldson, Jean-Pierre Danthine;2014
Expert Oracle RAC Performance Diagnostics and Tuning;Murali Vallath;2014
Digital Integrated Circuit Design Using Verilog and Systemverilog;Ronald W. Mehler;2014
Leading Digital: Turning Technology into Business Transformation;Andrew McAfee, Didier Bonnet, George Westerman;2014
Gmail™ in 10 Minutes, Sams Teach Yourself, Second Edition;Michael Miller;2014
Branded Entertainment: Dealmaking Strategies & Techniques for Industry Professionals;Damaris Valero;2014
Rookie Smarts - Why Learning Beats Knowing in the New Game of Work;Liz Wiseman;2014
Milennials & Management: The Essential Guide to Making it Work at Work;Lee Caraher;2014
Discovering AutoCAD® 2015;Mark Dix, Paul Riley;2014
From Technical Expert to Organizational Leader;Alan Patterson;2014
The Basics of Foreign Exchange Markets;William Gerdes;2014
Minecraft in the Classroom: Ideas, inspiration, and student projects for teachers;Colin Gallagher;2014
Photography as Meditation;Torsten Andreas Hoffmann;2014
Progress in Filtration and Separation;E. Steven Tarleton;2014
Internally Displaced People, 2nd Edition;Janie Hampton;2014
Digital Futures;James Wilsdon;2014
The Discomfort Zone;Marcia Reynolds;2014
Five Dimensions of Quality: A Common Sense Guide to Accreditation and Accountability;Stanley O. Ikenberry, Linda Suskie;2014
Managing and Measuring Performance in Public and Nonprofit Organizations: An Integrated Approach, 2nd Edition;Jeremy L. Hall, Maria P. Aristigueta, Theodore H. Poister;2014
Customer's New Voice: Extreme Relevancy and Experience through Volunteered Customer Information;John McKean;2014
Evaluation Theory, Models, and Applications, 2nd Edition;Chris L. S. Coryn, Daniel L. Stufflebeam;2014
The B Corp Handbook;Andrew Kassoy, Bart Houlahan, Jay Coen Gilbert, Ryan Honeyman;2014
The Intelligent Optimist's Guide to Life;Jurriaan Kamp;2014
OCA/OCP Java SE 7 Programmer I & II Study Guide (Exams 1Z0-803 & 1Z0-804);Bert Bates, Kathy Sierra;2014
App Inventor 2, 2nd Edition;Liz Looney, Ellen Spertus, Hal Abelson, David Wolber;2014
Architecting and Deploying DB2 with BLU Acceleration;Alexander Zietlow, Ayesha Zaka, Martin Schlegel, Jean Cristie Pacanaro, Polly Lau, Marco Bonezzi, Brigitte Blaser, Whei-Jen Chen;2014
Wiley GAAP 2015: Interpretation and Application of Generally Accepted Accounting Principles 2015;Joanne M. Flood;2014
Lead Like it Matters...Because it Does: Practical Leadership Tools to Inspire and Engage Your People and Create Great Results;Roxi Bahar Hewertson;2014
The Complete Book of Option Spreads and Combinations: Strategies for Income Generation, Directional Moves, and Risk Reduction, + Website;Scott Nations;2014
Taking the Stage: How Women Can Speak Up, Stand Out, and Succeed;Judith Humphrey;2014
Architectures for Computer Vision: From Algorithm to Chip with Verilog;Hong Jeong;2014
First to File: Patents for Today's Scientist and Engineer;M. Henry Heines;2014
The Impact Investor: Lessons in Leadership and Strategy for Collaborative Capitalism;Ben Thornley, Jed Emerson, Cathy Clark;2014
Predicting Success: Evidence-Based Strategies to Hire the Right People and Build the Best Team;David Lahey;2014
Open Innovation: New Product Development Essentials from the PDMA;Serdar Durmusoglu, Charles Noble, Abbie Griffin;2014
Study Guide for The New Trading for a Living;Dr. Alexander Elder;2014
The Sustainability Mindset: Using the Matrix Map to Make Strategic Decisions;Jeanne Bell, Steve Zimmerman;2014
Optimizing HPC Applications with Intel® Cluster Tools;Christopher Dahnken, Michael Klemm, Andrey Semin, Alexander Supalov;2014
Overworked and Overwhelmed: The Mindfulness Alternative;Scott Eblin;2014
The Responsive Web;Matthew Carver;2014
Mastering Mobile Learning;Chad Udell;2014
Digital SLR Cameras and Photography For Dummies, 5th Edition;David D. Busch;2014
Experience Explorer: From Yesterday's Lessons to Tomorrow's Success Facilitator's Guide;N. Anand Chandrasekar, Meena Wilson;2014
Key Management Deployment Guide: Using the IBM Enterprise Key Management Foundation;Axel Buecker, Per Snowman, Soren Peen, Troels Norgaard, Alina Mot, W. Craig Johnston, Carsten Dahl Frehr, Mike Andreasen, Axel Buecker, Per Snowman, Soren Peen, Troels Norgaard, Alina Mot, W. Craig Johnston, Carsten Dahl Frehr, Mike Andreasen;2014
Design Theory and Methods using CAD/CAE;Kuang-Hua Chang;2014
Membrane Technology and Engineering for Water Purification, 2nd Edition;Rajindar Singh;2014
Learning OpenStack Networking (Neutron);James Denton;2014
Oracle Solaris 11 Advanced Administration Cookbook;Alexandre Borges;2014
Tizen Cookbook;Leon Anavi;2014
I Heart Logs;Jay Kreps;2014
Salesforce Essentials for Administrators;Mohith Shrivastava;2014
Building Applications with iBeacon;Matthew S. Gast;2014
Data Science at the Command Line;Jeroen Janssens;2014
Fashion Marketing;Caroline Le Bon;2014
The PC and Gadget Help Desk: A Do-It-Yourself Guide To Troubleshooting and Repairing;Mark Edward Soper;2014
NAB Legal Guide to Broadcast Law and Regulation, 6th Edition;Jerianne Timmerman, Jane E. Mago, Jean Benz;2014
The Successful Virtual Classroom;Karen Hyder, Darlene Christopher;2014
Text Mining of Web-Based Medical Content;Amy Neustein, Hua Xu, Keith M. Williams, António S. Teixeira, Hanna Suominen, Liana Stanescu, Marina Sokolova, Vicente Salcedo, Mario Rodrigues, Cecile Paris, Oyelami Olufemi Moses, Jose Borras Morell, Armin R. Mikler, Stan Matwin, Randi Karlsen, Tamara Jimenez, S. Sagar Imambi, Leif Hanlen, Kambiz Ghazinour, Liliana Ferreira, Joshua C. Denny, Jedsada Chartree, Dumitru Dan Burdescu, Marius Brezovan, Angel Bravo-Salgado, Johan Bellika;2014
Adaptive Code via C#: Agile coding with design patterns and SOLID principles;Gary McLean Hall;2014
Programming Elixir;Dave Thomas;2014
Photographic Composition;Albrecht Rissler;2014
Blending Spaces;Arnd Witte;2014
The Book of PF, 3rd Edition;Peter N.M. Hansteen;2014
The Truth Doesn't Have to Hurt;Deb Bright;2014
Combined Cooling, Heating and Power;Ali Keshavarz, Masood Ebrahimi;2014
The Moment You Can't Ignore;Barry Dornfeld, Malachi O'Connor;2014
MOXIE: The Secret to Bold and Gutsy Leadership;John Baldoni;2014
Natural Organic Matter in Water;Mika Sillanpää;2014
Detecting and Combating Malicious Email;Cade Kamachi, Julie JCH Ryan;2014
Microsoft SQL Server 2014 Query Tuning & Optimization;Benjamin Nevarez;2014
Getting Started with Adafruit Trinket;Mike Barela;2014
Business Analytics Principles, Concepts, and Applications with SAS: What, Why, and How;Christopher M. Starkey, Dara G. Schniederjans, Marc J. Schniederjans;2014
Innovation, Entrepreneurship, and the Economy in the US, China, and India;Harini Mittal, Zhijie Gao, Rajiv Shah;2014
Making Human Capital Analytics Work: Measuring the ROI of Human Capital Processes and Outcomes;Patricia Pulliam Phillips, Jack Phillips;2014
Idiot's Guides: Mindfulness;Domyo Sater Burk;2014
Idiot's Guides: Cognitive Behavioral Therapy;Eileen Bailey, Dr. Jayme Albin;2014
Leading the Life You Want: Skills for Integrating Work and Life;Stewart Friedman;2014
Sacred Success: A Course in Financial Miracles;Barbara Stanny;2014
Travel and Street Photography: From Snapshots to Great Shots;John Batdorff;2014
Renewable Motor Fuels;Arthur M. Brownstein;2014
Decision Making For Dummies;Dawna Jones;2014
The Best Job in the World: How to Make a Living From Following Your Dreams;Ben Southall;2014
Plant Design and Operations;Ian Sutton;2014
No One Loves Your Money Like You Do: The Ultimate Retirement Planning Guide for Business Owners and Private Practitioners;James Jackson;2014
Business and Technology of the Global Polyethylene Industry: An In-depth Look at the History, Technology, Catalysts, and Modern Commercial Manufacture of Polyethylene and Its Products;Thomas E. Nowlin;2014
The Wellbeing of Nations: Meaning, Motive and Measurement;David J. Hand, Paul Allin;2014
My New Business;Wendy Kerr;2014
Markets for Managers: A Managerial Economics Primer;Anthony J. Evans;2014
More Agile Testing: Learning Journeys for the Whole Team;Lisa Crispin, Janet Gregory;2014
Oracle Mobile Application Framework Developer Guide: Build Multiplatform Enterprise Mobile Apps;Luc Bors;2014
Taxation for Australian Businesses: Understanding Australian Business Taxation Concessions;Rod Caldwell;2014
Central Banking: Theory and Practice in Sustaining Monetary and Financial Stability;Thammarak Moenjak;2014
Vertical 3D Memory Technologies;Betty Prince;2014
Interactive Displays: Natural Human-Interface Technologies;Achintya Bhowmik;2014
The Lazy Fundamental Analyst: Applying quantitative techniques to fundamental stock analysis;Fred Piard;2014
Model Based Systems Engineering: Fundamentals and Methods;Patrice Micouin;2014
Architectural Drawing, 2nd Edition;David Dernie;2014
Learning Blender: A Hands-On Guide to Creating 3D Animated Characters;Oliver Villar;2014
Right-Time Experiences: Driving Revenue with Mobile and Big Data;Maribel Lopez;2014
IBM System Storage SAN Volume Controller and Storwize V7000 Best Practices and Performance Guidelines;Bosmat Tuv-El, Marcin Tabinowski, Erez Kirson, Jana Jamsek, Christian Burns, Tilak Buneti, Pawel Brodacki, Jon Tate;2014
Top Stocks 2015: A Sharebuyer's Guide to Leading Australian Companies, 21st Edition;Martin Roth;2014
Mindfulness: Living Through Challenges and Enriching Your Life In This Moment;Richard W. Sears;2014
Presenting Data: How to Communicate Your Message Effectively;Ed Swires-Hennessy;2014
TEFL Lesson Plans For Dummies;Michelle M. Maxom;2014
Problem Manager: Careers in IT service management;Colin;2014
Rails Crash Course;Anthony Lewis;2014
Take Control of LaunchBar;Kirk McElhearn;2014
The Handbook of Mobile Market Research: Tools and Techniques for Market Researchers;Sue York, Navin Williams, Ray Poynter;2014
Starting Strong: A Mentoring Fable;Lory A. Fischler, Lois J. Zachary;2014
Quicken 2015 For Dummies;Stephen L. Nelson;2014
Java Illuminated, 4th Edition;Anderson;2014
Ham and Shortwave Radio for the Electronics Hobbyist;Stan Gibilisco;2014
The Fundamentals of Financial Statement Analysis as Applied to the Coca-Cola Company;Carl McGowan;2014
Surprise!;Vincent P. Magnini;2014
IBM PowerKVM Configuration and Use;Dinar Valeev, Breno Leitao, Rafael Folco, Thadeu Cascardo;2014
Content Audits and Inventories;Paula Ladenburg Land;2014
The Amazon Fire Phone: Master your Amazon smartphone including Firefly, Mayday, Prime, and all the top apps;Scott McNulty;2014
Humanitarian Logistics, 2nd Edition;Peter Tatham, Martin Christopher;2014
Creating Authentic Organizations;Lisa Sofianos, Robin Ryde;2014
Leadership Team Coaching in Practice;Peter Hawkins;2014
The Little Book of Big PR;Jennefer Witter;2014
Fundamentals of Risk Management, 3rd Edition;Paul Hopkin;2014
Supplier Relationship Management;Jonathan O'Brien;2014
Marketing Value Metrics, 2nd Edition;Stan Maklan, Peter Mouncey, Malcolm McDonald;2014
Études for Elixir;J. David Eisenberg;2014
The Business of Winning;Mark Gallagher;2014
The Pocket Lawyer for Comic Book Creators;Thomas A. Crowell Esq.;2014
Sports Marketing, 5th Edition;Mark R. Lyberger, Matthew D. Shank;2014
My Samsung Galaxy S®5 for Seniors;Elna Tymes;2014
21st Century C, 2nd Edition;Ben Klemens;2014
Brands That Dream: Only Companies That Dream Stand Out;Elisenda Serra Masip, Xavier Oliver Conti;2014
Thoughtful Machine Learning;Matthew Kirk;2014
CHFI Computer Hacking Forensic Investigator Certification All-in-One Exam Guide;Charles L. Brooks;2014
Laser Surface Engineering;D Waugh, Jonathan R. Lawrence;2014
Customer Focused Process Innovation: Linking Strategic Intent to Everyday Execution;David Hamme;2014
IBM MQ V8 Features and Enhancements;Mark Wilson, Mark Taylor, Jonatan Maya Sanchez, Matthew Leming, Valerie Lampkin, Peter Hayward, Carolyn Elkins, Rufus Credle;2014
Administrative Healthcare Data;Renu Gehring, Craig Dickstein;2014
A New Perspective on Enterprise Resource Management;Thomas Odenwald, Christian Berg, Robin Meyerhoff;2014
How Strategic Is Your Board?;Didier Cossin, Estelle Metayer;2014
International Journal of Digital Literacy and Digital Competence (IJDLDC) Volume 5, Issue 4;Antonio Cartelli;2014
International Journal of Computer-Assisted Language Learning and Teaching (IJCALLT) Volume 4, Issue 4;Bin Zou;2014
International Journal of Information Systems and Social Change (IJISSC) Volume 5, Issue 4;John Wang;2014
Journal of Organizational and End User Computing (JOEUC) Volume 26, Issue 4;Tanya McGill;2014
Creating More Accurate Acquisition Valuations;Han Smit, Dan Lovallo, Thomas W. Bates, Paul M. Healy, Richard S. Ruback, Malcolm P. Baker, Jeffrey Wurgler, Christa H.S. Bouwman, Hersh Shefrin, Craig Fox, Dirk Hackbarth, Nalin Kulatilaka, Aswath Damodaran, Pablo Fernandez;2014
Information Resources Management Journal (IRMJ) Volume 27, Issue 4;Mehdi Khosrow-Pour;2014
International Journal of Mobile Human Computer Interaction (IJMHCI) Volume 6, Issue 4;Joanna Lumsden;2014
International Journal of Gaming and Computer-Mediated Simulations (IJGCMS) Volume 6, Issue 4;Brock Dubbels;2014
International Journal of e-Collaboration (IJeC) Volume 10, Issue 4;Ned Kock;2014
International Journal of Information Communication Technologies and Human Development (IJICTHD) Volume 6, Issue 4;Hakikur Rahman;2014
International Journal of Innovation in the Digital Economy (IJIDE) Volume 5, Issue 4;Ionica Oncioiu, Elena Druicã;2014
International Journal of Natural Computing Research (IJNCR) Volume 4, Issue 4;Leandro Nunes de Castro;2014
International Journal of Online Pedagogy and Course Design (IJOPCD) Volume 4, Issue 4;Pei-Di Shen, Chia-Wen Tsai;2014
International Journal of E-Business Research (IJEBR) Volume 10, Issue 4;In Lee;2014
Ion Beam Treatment of Polymers, 2nd Edition;Marcela Bilek, Alexey Kondyurin;2014
International Journal of Electronic Government Research (IJEGR) Volume 10, Issue 4;Vishanth Weerakkody;2014
International Journal of E-Planning Research (IJEPR) Volume 3, Issue 4;Carlos Silva;2014
International Journal of Cyber Behavior, Psychology and Learning (IJCBPL) Volume 4, Issue 4;Zheng Yan, Robert Atkinson;2014
International Journal of Actor-Network Theory and Technological Innovation (IJANTTI) Volume 6, Issue 4;Arthur Tatnall;2014
International Journal of Information and Communication Technology Education (IJICTE) Volume 10, Issue 4;Lawrence Tomei;2014
International Journal of Handheld Computing Research (IJHCR) Volume 5, Issue 4;Wen-Chen Hu;2014
International Journal of Agricultural and Environmental Information Systems (IJAEIS) Volume 5, Issue 4;Petraq Papajorgji, François Pinet;2014
Complex Infrastructure Projects;Anthony Holmes;2014
International Journal of Enterprise Information Systems (IJEIS) Volume 10, Issue 4;Madjid Tavana;2014
International Journal of Distributed Systems and Technologies (IJDST) Volume 5, Issue 4;Nik Bessis;2014
International Journal of Applied Metaheuristic Computing (IJAMC) Volume 5, Issue 4;Peng-Yeng Yin;2014
International Journal of Energy Optimization and Engineering (IJEOE) Volume 3, Issue 4;Dieu Vo, Gerhard Weber, Pandian Vasant;2014
International Journal of Information Systems and Supply Chain Management (IJISSCM) Volume 7, Issue 4;John Wang;2014
International Journal of Business Analytics (IJBAN) Volume 1, Issue 4;John Wang;2014
International Journal of E-Politics (IJEP) Volume 5, Issue 4;Yasmin Ibrahim, Celia Romm Livermore;2014
International Journal of Virtual Communities and Social Networking (IJVCSN) Volume 6, Issue 4;Subhasish Dasgupta;2014
International Journal of Adult Vocational Education and Technology (IJAVET) Volume 5, Issue 4;Lyle Yorks, Victor Wang, Stephen Brookfield, Patricia Cranton;2014
International Journal of Information Systems in the Service Sector (IJISSS) Volume 6, Issue 4;John Wang;2014
International Journal of Adaptive, Resilient and Autonomic Systems (IJARAS) Volume 5, Issue 4;Mohamed Bakhouya, Vincenzo De Florio;2014
International Journal of Information Security and Privacy (IJISP) Volume 8, Issue 4;Li Yang;2014
Journal of Database Management (JDM) Volume 25, Issue 4;Keng Siau;2014
The Small Business' Guide to Social CRM;Craig M. Jamieson;2014
My Samsung Galaxy Tab® 4;Lonzell Watson, Eric Butow;2014
International Journal of Sociotechnology and Knowledge Development (IJSKD) Volume 6, Issue 4;Constance Kampf, José Abdelnour-Nocera;2014
International Journal of Applied Evolutionary Computation (IJAEC) Volume 5, Issue 4;Wei-Chiang Samuelson Hong;2014
International Journal of Sustainable Economies Management (IJSEM) Volume 3, Issue 4;Dorel Dusmanescu, Andrei Jean-Vasile;2014
International Journal of Reliable and Quality E-Healthcare (IJRQEH) Volume 3, Issue 4;Anastasius Moumtzoglou;2014
International Journal of Strategic Information Technology and Applications (IJSITA) Volume 5, Issue 4;Caroline Howard, Kathleen Hargiss, Karen Schenk;2014
International Journal of 3-D Information Modeling (IJ3DIM) Volume 3, Issue 4;Umit Isikdag, Jason Underwood, Sisi Zlatanova;2014
International Journal of Web Services Research (IJWSR) Volume 11, Issue 4;Liang-Jie Zhang;2014
Why Managers Still Matter;Nicolai J. Foss, Peter G Klein;2014
The Upside to Large Competitors;Neeru Paharia, Anat Keinan, Jill J. Avery;2014
Finding the Right Corporate Legal Strategy;Robert C. Bird, David Orozco;2014
Journal of Information Technology Research (JITR) Volume 7, Issue 4;Francisco José García-Peñalvo;2014
Leaders Open Doors;Bill Treasurer;2014
International Journal of Agent Technologies and Systems (IJATS) Volume 6, Issue 4;Goran Trajkovski, Yu Zhang;2014
International Journal of Intelligent Information Technologies (IJIIT) Volume 10, Issue 4;Vijayan Sugumaran;2014
V14 Certification: Teradata Basics;John Nolan, Tom Coffing;2014
HTML, CSS and JavaScript All in One, Sams Teach Yourself: Covering HTML5, CSS3, and jQuery, Second Edition;Julie C. Meloni;2014
Java EE 7: The Big Picture;Dr. Danny Coward;2014
The Mobile Commerce Revolution: Business Success in a Wireless World;Tom Webster, Tim Hayden;2014
Top 10 California Wine Country;DK Eyewitness Travel;2014
International Journal of Knowledge and Systems Science (IJKSS) Volume 5, Issue 4;W.B. Lee;2014
Top 10 Phuket;DK Eyewitness Travel;2014
International Journal of Organizational and Collective Intelligence (IJOCI) Volume 4, Issue 4;Dickson K.W. Chiu, Victor Chang;2014
International Journal of Quality Assurance in Engineering and Technology Education (IJQAETE) Volume 3, Issue 4;Arun Patil;2014
International Journal of Decision Support System Technology (IJDSST) Volume 6, Issue 4;Pascale Zaraté;2014
International Journal of Technology Diffusion (IJTD) Volume 5, Issue 4;Ali Zolait;2014
International Journal of Monitoring and Surveillance Technologies Research (IJMSTR) Volume 2, Issue 4;Nikolaos Bourbakis, Konstantina Nikita;2014
International Journal of Cognitive Informatics and Natural Intelligence (IJCINI) Volume 8, Issue 4;Yingxu Wang;2014
International Journal of Online Marketing (IJOM) Volume 4, Issue 4;Hatem El-Gohary;2014
International Journal of Swarm Intelligence Research (IJSIR) Volume 5, Issue 4;Yuhui Shi;2014
What It Takes to Reshore Manufacturing  Successfully;Willy C. Shih;2014
International Journal of Information Retrieval Research (IJIRR) Volume 4, Issue 4;Zhongyu Lu;2014
